id,language,is_tts,group_key
ASM_F_ALEXA_00376,Assamese,0,ASM_F
ASM_F_UMANG_00047,Assamese,1,ASM_F
ASM_F_DIGI_00023,Assamese,1,ASM_F
ASM_F_BB_00049,Assamese,0,ASM_F
ASM_F_UMANG_00074,Assamese,1,ASM_F
ASM_F_ALEXA_00178,Assamese,0,ASM_F
ASM_F_ALEXA_00065,Assamese,0,ASM_F
ASM_F_BB_00080,Assamese,1,ASM_F
ASM_F_ALEXA_00192,Assamese,1,ASM_F
ASM_F_BB_00091,Assamese,1,ASM_F
ASM_F_UMANG_00017,Assamese,1,ASM_F
ASM_F_BB_00134,Assamese,0,ASM_F
ASM_F_BB_00045,Assamese,0,ASM_F
ASM_F_ALEXA_00070,Assamese,1,ASM_F
ASM_F_ALEXA_00317,Assamese,1,ASM_F
ASM_F_DIGI_00100,Assamese,1,ASM_F
ASM_F_DIGI_00061,Assamese,1,ASM_F
ASM_F_ALEXA_00163,Assamese,1,ASM_F
ASM_F_ALEXA_00151,Assamese,1,ASM_F
ASM_F_ALEXA_00158,Assamese,0,ASM_F
ASM_F_BB_00032,Assamese,1,ASM_F
ASM_F_UMANG_00092,Assamese,1,ASM_F
ASM_F_ALEXA_00165,Assamese,0,ASM_F
ASM_F_ALEXA_00002,Assamese,0,ASM_F
ASM_F_ALEXA_00031,Assamese,1,ASM_F
ASM_F_ALEXA_00224,Assamese,1,ASM_F
ASM_F_ALEXA_00254,Assamese,0,ASM_F
ASM_F_DIGI_00078,Assamese,1,ASM_F
ASM_F_UMANG_00033,Assamese,0,ASM_F
ASM_F_ALEXA_00284,Assamese,1,ASM_F
ASM_F_BB_00062,Assamese,0,ASM_F
ASM_F_ALEXA_00106,Assamese,0,ASM_F
ASM_F_BB_00034,Assamese,0,ASM_F
ASM_F_ALEXA_00043,Assamese,0,ASM_F
ASM_F_ALEXA_00131,Assamese,1,ASM_F
ASM_F_ALEXA_00144,Assamese,0,ASM_F
ASM_F_ALEXA_00265,Assamese,1,ASM_F
ASM_F_ALEXA_00279,Assamese,0,ASM_F
ASM_F_ALEXA_00082,Assamese,0,ASM_F
ASM_F_UMANG_00077,Assamese,0,ASM_F
ASM_F_UMANG_00021,Assamese,0,ASM_F
ASM_F_BB_00016,Assamese,0,ASM_F
ASM_F_BB_00095,Assamese,1,ASM_F
ASM_F_DIGI_00110,Assamese,0,ASM_F
ASM_F_UMANG_00079,Assamese,1,ASM_F
ASM_F_BB_00046,Assamese,1,ASM_F
ASM_F_BB_00108,Assamese,0,ASM_F
ASM_F_ALEXA_00221,Assamese,0,ASM_F
ASM_F_DIGI_00052,Assamese,1,ASM_F
ASM_F_BB_00024,Assamese,1,ASM_F
ASM_F_BB_00163,Assamese,0,ASM_F
ASM_F_BB_00010,Assamese,0,ASM_F
ASM_F_BB_00115,Assamese,1,ASM_F
ASM_F_ALEXA_00182,Assamese,1,ASM_F
ASM_F_ALEXA_00204,Assamese,0,ASM_F
ASM_F_ALEXA_00295,Assamese,1,ASM_F
ASM_F_ALEXA_00175,Assamese,1,ASM_F
ASM_F_DIGI_00096,Assamese,0,ASM_F
ASM_F_DIGI_00001,Assamese,1,ASM_F
ASM_F_BB_00113,Assamese,0,ASM_F
ASM_F_ALEXA_00154,Assamese,1,ASM_F
ASM_F_ALEXA_00164,Assamese,0,ASM_F
ASM_F_UMANG_00022,Assamese,0,ASM_F
ASM_F_DIGI_00008,Assamese,0,ASM_F
ASM_F_ALEXA_00171,Assamese,0,ASM_F
ASM_F_DIGI_00081,Assamese,1,ASM_F
ASM_F_CONV_00394,Assamese,1,ASM_F
ASM_F_CONV_00196,Assamese,1,ASM_F
ASM_F_CONV_00885,Assamese,0,ASM_F
ASM_F_CONV_01033,Assamese,1,ASM_F
ASM_F_CONV_02582,Assamese,0,ASM_F
ASM_F_CONV_02874,Assamese,1,ASM_F
ASM_F_CONV_02568,Assamese,0,ASM_F
ASM_F_CONV_02075,Assamese,1,ASM_F
ASM_F_CONV_01668,Assamese,0,ASM_F
ASM_F_CONV_02248,Assamese,0,ASM_F
ASM_F_CONV_02997,Assamese,0,ASM_F
ASM_F_CONV_03084,Assamese,0,ASM_F
ASM_F_CONV_01848,Assamese,0,ASM_F
ASM_F_CONV_00103,Assamese,1,ASM_F
ASM_F_CONV_01322,Assamese,0,ASM_F
ASM_F_CONV_02876,Assamese,1,ASM_F
ASM_F_CONV_02120,Assamese,0,ASM_F
ASM_F_CONV_03138,Assamese,1,ASM_F
ASM_F_CONV_03071,Assamese,1,ASM_F
ASM_F_CONV_00235,Assamese,0,ASM_F
ASM_F_CONV_02064,Assamese,0,ASM_F
ASM_F_CONV_01156,Assamese,0,ASM_F
ASM_F_CONV_02525,Assamese,1,ASM_F
ASM_F_CONV_00606,Assamese,0,ASM_F
ASM_F_CONV_01714,Assamese,1,ASM_F
ASM_F_CONV_00783,Assamese,1,ASM_F
ASM_F_CONV_03100,Assamese,0,ASM_F
ASM_F_CONV_00514,Assamese,1,ASM_F
ASM_F_CONV_01568,Assamese,1,ASM_F
ASM_F_CONV_02340,Assamese,0,ASM_F
ASM_F_CONV_02408,Assamese,1,ASM_F
ASM_F_CONV_03067,Assamese,1,ASM_F
ASM_F_CONV_02915,Assamese,1,ASM_F
ASM_F_CONV_00527,Assamese,1,ASM_F
ASM_F_CONV_00553,Assamese,0,ASM_F
ASM_F_CONV_00038,Assamese,0,ASM_F
ASM_F_CONV_02918,Assamese,1,ASM_F
ASM_F_CONV_01610,Assamese,0,ASM_F
ASM_F_CONV_01474,Assamese,0,ASM_F
ASM_F_CONV_00587,Assamese,0,ASM_F
ASM_F_CONV_00010,Assamese,0,ASM_F
ASM_F_CONV_02717,Assamese,0,ASM_F
ASM_F_CONV_00428,Assamese,1,ASM_F
ASM_F_CONV_02911,Assamese,0,ASM_F
ASM_F_CONV_02581,Assamese,1,ASM_F
ASM_F_CONV_01430,Assamese,0,ASM_F
ASM_F_CONV_02032,Assamese,1,ASM_F
ASM_F_CONV_02620,Assamese,0,ASM_F
ASM_F_CONV_03174,Assamese,1,ASM_F
ASM_F_CONV_02397,Assamese,1,ASM_F
ASM_F_CONV_01661,Assamese,1,ASM_F
ASM_F_CONV_02476,Assamese,0,ASM_F
ASM_F_CONV_00089,Assamese,1,ASM_F
ASM_F_CONV_02161,Assamese,0,ASM_F
ASM_F_CONV_02885,Assamese,0,ASM_F
ASM_F_CONV_03120,Assamese,1,ASM_F
ASM_F_CONV_03196,Assamese,0,ASM_F
ASM_F_CONV_03216,Assamese,0,ASM_F
ASM_F_CONV_02440,Assamese,0,ASM_F
ASM_F_CONV_02555,Assamese,0,ASM_F
ASM_F_CONV_01449,Assamese,0,ASM_F
ASM_F_CONV_00930,Assamese,1,ASM_F
ASM_F_CONV_02227,Assamese,1,ASM_F
ASM_F_CONV_02240,Assamese,0,ASM_F
ASM_F_CONV_01044,Assamese,1,ASM_F
ASM_F_CONV_02470,Assamese,0,ASM_F
ASM_F_CONV_00609,Assamese,1,ASM_F
ASM_F_CONV_00110,Assamese,1,ASM_F
ASM_F_CONV_01748,Assamese,0,ASM_F
ASM_F_CONV_02585,Assamese,1,ASM_F
ASM_F_CONV_02561,Assamese,1,ASM_F
ASM_F_CONV_00384,Assamese,1,ASM_F
ASM_F_CONV_00618,Assamese,1,ASM_F
ASM_F_CONV_01135,Assamese,0,ASM_F
ASM_F_CONV_00601,Assamese,1,ASM_F
ASM_F_CONV_00964,Assamese,1,ASM_F
ASM_F_CONV_00934,Assamese,1,ASM_F
ASM_F_DISGUST_00412,Assamese,1,ASM_F
ASM_F_DISGUST_00096,Assamese,0,ASM_F
ASM_F_DISGUST_00227,Assamese,0,ASM_F
ASM_F_DISGUST_00041,Assamese,0,ASM_F
ASM_F_DISGUST_00442,Assamese,1,ASM_F
ASM_F_DISGUST_00127,Assamese,1,ASM_F
ASM_F_DISGUST_00309,Assamese,1,ASM_F
ASM_F_DISGUST_00195,Assamese,1,ASM_F
ASM_F_DISGUST_00209,Assamese,1,ASM_F
ASM_F_DISGUST_00257,Assamese,0,ASM_F
ASM_F_DISGUST_00193,Assamese,1,ASM_F
ASM_F_DISGUST_00088,Assamese,0,ASM_F
ASM_F_DISGUST_00253,Assamese,1,ASM_F
ASM_F_DISGUST_00408,Assamese,1,ASM_F
ASM_F_DISGUST_00051,Assamese,0,ASM_F
ASM_F_DISGUST_00484,Assamese,1,ASM_F
ASM_F_DISGUST_00335,Assamese,0,ASM_F
ASM_F_DISGUST_00090,Assamese,1,ASM_F
ASM_F_DISGUST_00014,Assamese,0,ASM_F
ASM_F_DISGUST_00344,Assamese,0,ASM_F
ASM_F_DISGUST_00351,Assamese,1,ASM_F
ASM_F_DISGUST_00439,Assamese,1,ASM_F
ASM_F_DISGUST_00429,Assamese,0,ASM_F
ASM_F_DISGUST_00072,Assamese,0,ASM_F
ASM_F_DISGUST_00354,Assamese,1,ASM_F
ASM_F_DISGUST_00247,Assamese,0,ASM_F
ASM_F_DISGUST_00187,Assamese,0,ASM_F
ASM_F_DISGUST_00480,Assamese,0,ASM_F
ASM_F_DISGUST_00414,Assamese,1,ASM_F
ASM_F_DISGUST_00327,Assamese,0,ASM_F
ASM_F_DISGUST_00159,Assamese,1,ASM_F
ASM_F_DISGUST_00490,Assamese,0,ASM_F
ASM_F_DISGUST_00373,Assamese,1,ASM_F
ASM_F_DISGUST_00117,Assamese,0,ASM_F
ASM_F_DISGUST_00452,Assamese,0,ASM_F
ASM_F_DISGUST_00099,Assamese,0,ASM_F
ASM_F_DISGUST_00365,Assamese,0,ASM_F
ASM_F_DISGUST_00175,Assamese,1,ASM_F
ASM_F_DISGUST_00391,Assamese,0,ASM_F
ASM_F_DISGUST_00455,Assamese,0,ASM_F
ASM_F_DISGUST_00279,Assamese,0,ASM_F
ASM_F_DISGUST_00194,Assamese,1,ASM_F
ASM_F_DISGUST_00100,Assamese,0,ASM_F
ASM_F_DISGUST_00091,Assamese,1,ASM_F
ASM_F_DISGUST_00044,Assamese,0,ASM_F
ASM_F_DISGUST_00145,Assamese,0,ASM_F
ASM_F_DISGUST_00406,Assamese,1,ASM_F
ASM_F_DISGUST_00097,Assamese,0,ASM_F
ASM_F_DISGUST_00303,Assamese,1,ASM_F
ASM_F_DISGUST_00465,Assamese,1,ASM_F
ASM_F_DISGUST_00024,Assamese,1,ASM_F
ASM_F_DISGUST_00295,Assamese,0,ASM_F
ASM_F_DISGUST_00415,Assamese,0,ASM_F
ASM_F_DISGUST_00001,Assamese,0,ASM_F
ASM_F_DISGUST_00028,Assamese,1,ASM_F
ASM_F_DISGUST_00340,Assamese,0,ASM_F
ASM_F_DISGUST_00350,Assamese,1,ASM_F
ASM_F_DISGUST_00071,Assamese,1,ASM_F
ASM_F_DISGUST_00217,Assamese,0,ASM_F
ASM_F_DISGUST_00105,Assamese,1,ASM_F
ASM_F_DISGUST_00438,Assamese,1,ASM_F
ASM_F_DISGUST_00348,Assamese,0,ASM_F
ASM_F_DISGUST_00101,Assamese,1,ASM_F
ASM_F_DISGUST_00114,Assamese,0,ASM_F
ASM_F_DISGUST_00446,Assamese,0,ASM_F
ASM_F_DISGUST_00036,Assamese,1,ASM_F
ASM_F_DISGUST_00226,Assamese,1,ASM_F
ASM_F_DISGUST_00305,Assamese,1,ASM_F
ASM_F_DISGUST_00191,Assamese,1,ASM_F
ASM_F_DISGUST_00055,Assamese,1,ASM_F
ASM_F_DISGUST_00244,Assamese,1,ASM_F
ASM_F_DISGUST_00359,Assamese,0,ASM_F
ASM_F_DISGUST_00129,Assamese,1,ASM_F
ASM_F_DISGUST_00234,Assamese,0,ASM_F
ASM_F_DISGUST_00410,Assamese,0,ASM_F
ASM_F_DISGUST_00343,Assamese,1,ASM_F
ASM_F_DISGUST_00034,Assamese,0,ASM_F
ASM_F_FEAR_00175,Assamese,0,ASM_F
ASM_F_FEAR_00413,Assamese,1,ASM_F
ASM_F_FEAR_00214,Assamese,1,ASM_F
ASM_F_FEAR_00457,Assamese,1,ASM_F
ASM_F_FEAR_00465,Assamese,0,ASM_F
ASM_F_FEAR_00086,Assamese,0,ASM_F
ASM_F_FEAR_00159,Assamese,0,ASM_F
ASM_F_FEAR_00167,Assamese,0,ASM_F
ASM_F_FEAR_00035,Assamese,0,ASM_F
ASM_F_FEAR_00085,Assamese,1,ASM_F
ASM_F_FEAR_00082,Assamese,1,ASM_F
ASM_F_FEAR_00112,Assamese,0,ASM_F
ASM_F_FEAR_00455,Assamese,0,ASM_F
ASM_F_FEAR_00108,Assamese,0,ASM_F
ASM_F_FEAR_00404,Assamese,1,ASM_F
ASM_F_FEAR_00377,Assamese,1,ASM_F
ASM_F_FEAR_00012,Assamese,1,ASM_F
ASM_F_FEAR_00309,Assamese,0,ASM_F
ASM_F_FEAR_00242,Assamese,0,ASM_F
ASM_F_FEAR_00287,Assamese,1,ASM_F
ASM_F_FEAR_00236,Assamese,0,ASM_F
ASM_F_FEAR_00297,Assamese,0,ASM_F
ASM_F_FEAR_00430,Assamese,1,ASM_F
ASM_F_FEAR_00284,Assamese,1,ASM_F
ASM_F_FEAR_00062,Assamese,1,ASM_F
ASM_F_FEAR_00436,Assamese,1,ASM_F
ASM_F_FEAR_00063,Assamese,0,ASM_F
ASM_F_FEAR_00370,Assamese,0,ASM_F
ASM_F_FEAR_00337,Assamese,0,ASM_F
ASM_F_FEAR_00093,Assamese,1,ASM_F
ASM_F_FEAR_00348,Assamese,0,ASM_F
ASM_F_FEAR_00142,Assamese,1,ASM_F
ASM_F_FEAR_00256,Assamese,0,ASM_F
ASM_F_FEAR_00238,Assamese,0,ASM_F
ASM_F_FEAR_00447,Assamese,1,ASM_F
ASM_F_FEAR_00225,Assamese,0,ASM_F
ASM_F_FEAR_00268,Assamese,1,ASM_F
ASM_F_FEAR_00044,Assamese,0,ASM_F
ASM_F_FEAR_00206,Assamese,1,ASM_F
ASM_F_FEAR_00325,Assamese,1,ASM_F
ASM_F_FEAR_00088,Assamese,0,ASM_F
ASM_F_FEAR_00089,Assamese,0,ASM_F
ASM_F_FEAR_00471,Assamese,0,ASM_F
ASM_F_FEAR_00039,Assamese,1,ASM_F
ASM_F_FEAR_00139,Assamese,1,ASM_F
ASM_F_FEAR_00463,Assamese,0,ASM_F
ASM_F_FEAR_00178,Assamese,1,ASM_F
ASM_F_FEAR_00367,Assamese,1,ASM_F
ASM_F_FEAR_00454,Assamese,1,ASM_F
ASM_F_FEAR_00020,Assamese,1,ASM_F
ASM_F_FEAR_00091,Assamese,0,ASM_F
ASM_F_FEAR_00392,Assamese,1,ASM_F
ASM_F_FEAR_00001,Assamese,0,ASM_F
ASM_F_FEAR_00023,Assamese,0,ASM_F
ASM_F_FEAR_00449,Assamese,0,ASM_F
ASM_F_FEAR_00344,Assamese,1,ASM_F
ASM_F_FEAR_00346,Assamese,1,ASM_F
ASM_F_FEAR_00342,Assamese,1,ASM_F
ASM_F_FEAR_00090,Assamese,1,ASM_F
ASM_F_FEAR_00098,Assamese,0,ASM_F
ASM_F_FEAR_00439,Assamese,1,ASM_F
ASM_F_FEAR_00129,Assamese,0,ASM_F
ASM_F_FEAR_00030,Assamese,0,ASM_F
ASM_F_FEAR_00464,Assamese,0,ASM_F
ASM_F_FEAR_00212,Assamese,0,ASM_F
ASM_F_FEAR_00452,Assamese,0,ASM_F
ASM_F_FEAR_00330,Assamese,0,ASM_F
ASM_F_FEAR_00048,Assamese,1,ASM_F
ASM_F_FEAR_00211,Assamese,1,ASM_F
ASM_F_FEAR_00333,Assamese,1,ASM_F
ASM_F_FEAR_00152,Assamese,0,ASM_F
ASM_F_FEAR_00419,Assamese,1,ASM_F
ASM_F_FEAR_00368,Assamese,1,ASM_F
ASM_F_FEAR_00338,Assamese,0,ASM_F
ASM_F_FEAR_00028,Assamese,1,ASM_F
ASM_F_FEAR_00052,Assamese,1,ASM_F
ASM_F_FEAR_00353,Assamese,0,ASM_F
ASM_F_HAPPY_00246,Assamese,0,ASM_F
ASM_F_HAPPY_00253,Assamese,0,ASM_F
ASM_F_HAPPY_00430,Assamese,1,ASM_F
ASM_F_HAPPY_00450,Assamese,1,ASM_F
ASM_F_HAPPY_00171,Assamese,1,ASM_F
ASM_F_HAPPY_00204,Assamese,1,ASM_F
ASM_F_HAPPY_00335,Assamese,0,ASM_F
ASM_F_HAPPY_00423,Assamese,0,ASM_F
ASM_F_HAPPY_00017,Assamese,0,ASM_F
ASM_F_HAPPY_00223,Assamese,1,ASM_F
ASM_F_HAPPY_00056,Assamese,0,ASM_F
ASM_F_HAPPY_00234,Assamese,0,ASM_F
ASM_F_HAPPY_00141,Assamese,1,ASM_F
ASM_F_HAPPY_00440,Assamese,1,ASM_F
ASM_F_HAPPY_00368,Assamese,1,ASM_F
ASM_F_HAPPY_00418,Assamese,1,ASM_F
ASM_F_HAPPY_00189,Assamese,0,ASM_F
ASM_F_HAPPY_00014,Assamese,0,ASM_F
ASM_F_HAPPY_00296,Assamese,0,ASM_F
ASM_F_HAPPY_00172,Assamese,0,ASM_F
ASM_F_HAPPY_00285,Assamese,0,ASM_F
ASM_F_HAPPY_00294,Assamese,0,ASM_F
ASM_F_HAPPY_00048,Assamese,0,ASM_F
ASM_F_HAPPY_00257,Assamese,0,ASM_F
ASM_F_HAPPY_00233,Assamese,1,ASM_F
ASM_F_HAPPY_00280,Assamese,0,ASM_F
ASM_F_HAPPY_00188,Assamese,1,ASM_F
ASM_F_HAPPY_00173,Assamese,1,ASM_F
ASM_F_HAPPY_00372,Assamese,1,ASM_F
ASM_F_HAPPY_00027,Assamese,1,ASM_F
ASM_F_HAPPY_00089,Assamese,1,ASM_F
ASM_F_HAPPY_00330,Assamese,0,ASM_F
ASM_F_HAPPY_00464,Assamese,1,ASM_F
ASM_F_HAPPY_00328,Assamese,1,ASM_F
ASM_F_HAPPY_00097,Assamese,1,ASM_F
ASM_F_HAPPY_00274,Assamese,0,ASM_F
ASM_F_HAPPY_00182,Assamese,1,ASM_F
ASM_F_HAPPY_00477,Assamese,0,ASM_F
ASM_F_HAPPY_00395,Assamese,0,ASM_F
ASM_F_HAPPY_00020,Assamese,0,ASM_F
ASM_F_HAPPY_00250,Assamese,0,ASM_F
ASM_F_HAPPY_00137,Assamese,0,ASM_F
ASM_F_HAPPY_00216,Assamese,0,ASM_F
ASM_F_HAPPY_00185,Assamese,1,ASM_F
ASM_F_HAPPY_00061,Assamese,0,ASM_F
ASM_F_HAPPY_00315,Assamese,1,ASM_F
ASM_F_HAPPY_00382,Assamese,0,ASM_F
ASM_F_HAPPY_00046,Assamese,0,ASM_F
ASM_F_HAPPY_00202,Assamese,0,ASM_F
ASM_F_HAPPY_00288,Assamese,1,ASM_F
ASM_F_HAPPY_00300,Assamese,1,ASM_F
ASM_F_HAPPY_00369,Assamese,1,ASM_F
ASM_F_HAPPY_00242,Assamese,1,ASM_F
ASM_F_HAPPY_00339,Assamese,0,ASM_F
ASM_F_HAPPY_00333,Assamese,0,ASM_F
ASM_F_HAPPY_00217,Assamese,1,ASM_F
ASM_F_HAPPY_00336,Assamese,1,ASM_F
ASM_F_HAPPY_00165,Assamese,1,ASM_F
ASM_F_HAPPY_00039,Assamese,0,ASM_F
ASM_F_HAPPY_00159,Assamese,0,ASM_F
ASM_F_HAPPY_00267,Assamese,0,ASM_F
ASM_F_HAPPY_00211,Assamese,1,ASM_F
ASM_F_HAPPY_00460,Assamese,1,ASM_F
ASM_F_HAPPY_00196,Assamese,0,ASM_F
ASM_F_HAPPY_00353,Assamese,1,ASM_F
ASM_F_HAPPY_00116,Assamese,0,ASM_F
ASM_F_HAPPY_00289,Assamese,1,ASM_F
ASM_F_HAPPY_00342,Assamese,1,ASM_F
ASM_F_HAPPY_00465,Assamese,0,ASM_F
ASM_F_HAPPY_00187,Assamese,1,ASM_F
ASM_F_HAPPY_00252,Assamese,1,ASM_F
ASM_F_HAPPY_00472,Assamese,1,ASM_F
ASM_F_HAPPY_00226,Assamese,1,ASM_F
ASM_F_HAPPY_00322,Assamese,1,ASM_F
ASM_F_HAPPY_00210,Assamese,0,ASM_F
ASM_F_HAPPY_00262,Assamese,1,ASM_F
ASM_F_HAPPY_00282,Assamese,0,ASM_F
ASM_F_INDIC_00435,Assamese,0,ASM_F
ASM_F_INDIC_00523,Assamese,0,ASM_F
ASM_F_INDIC_00285,Assamese,1,ASM_F
ASM_F_INDIC_00384,Assamese,1,ASM_F
ASM_F_INDIC_00358,Assamese,1,ASM_F
ASM_F_INDIC_00233,Assamese,0,ASM_F
ASM_F_INDIC_00437,Assamese,1,ASM_F
ASM_F_INDIC_00192,Assamese,0,ASM_F
ASM_F_INDIC_00378,Assamese,1,ASM_F
ASM_F_INDIC_00284,Assamese,0,ASM_F
ASM_F_INDIC_00354,Assamese,1,ASM_F
ASM_F_INDIC_00181,Assamese,1,ASM_F
ASM_F_INDIC_00559,Assamese,0,ASM_F
ASM_F_INDIC_00088,Assamese,1,ASM_F
ASM_F_INDIC_00637,Assamese,1,ASM_F
ASM_F_INDIC_00456,Assamese,1,ASM_F
ASM_F_INDIC_00573,Assamese,0,ASM_F
ASM_F_INDIC_00725,Assamese,0,ASM_F
ASM_F_INDIC_00213,Assamese,1,ASM_F
ASM_F_INDIC_00547,Assamese,0,ASM_F
ASM_F_INDIC_00404,Assamese,1,ASM_F
ASM_F_INDIC_00379,Assamese,1,ASM_F
ASM_F_INDIC_00325,Assamese,0,ASM_F
ASM_F_INDIC_00473,Assamese,1,ASM_F
ASM_F_INDIC_00444,Assamese,0,ASM_F
ASM_F_INDIC_00372,Assamese,0,ASM_F
ASM_F_INDIC_00275,Assamese,1,ASM_F
ASM_F_INDIC_00062,Assamese,0,ASM_F
ASM_F_INDIC_00537,Assamese,1,ASM_F
ASM_F_INDIC_00497,Assamese,0,ASM_F
ASM_F_INDIC_00148,Assamese,1,ASM_F
ASM_F_INDIC_00683,Assamese,1,ASM_F
ASM_F_INDIC_00151,Assamese,0,ASM_F
ASM_F_INDIC_00120,Assamese,1,ASM_F
ASM_F_INDIC_00409,Assamese,0,ASM_F
ASM_F_INDIC_00259,Assamese,1,ASM_F
ASM_F_INDIC_00234,Assamese,0,ASM_F
ASM_F_INDIC_00472,Assamese,1,ASM_F
ASM_F_INDIC_00270,Assamese,0,ASM_F
ASM_F_INDIC_00145,Assamese,1,ASM_F
ASM_F_INDIC_00276,Assamese,0,ASM_F
ASM_F_INDIC_00083,Assamese,0,ASM_F
ASM_F_INDIC_00403,Assamese,1,ASM_F
ASM_F_INDIC_00671,Assamese,0,ASM_F
ASM_F_INDIC_00757,Assamese,0,ASM_F
ASM_F_INDIC_00693,Assamese,1,ASM_F
ASM_F_INDIC_00349,Assamese,0,ASM_F
ASM_F_INDIC_00623,Assamese,0,ASM_F
ASM_F_INDIC_00086,Assamese,0,ASM_F
ASM_F_INDIC_00562,Assamese,0,ASM_F
ASM_F_INDIC_00307,Assamese,1,ASM_F
ASM_F_INDIC_00100,Assamese,1,ASM_F
