id,language,is_tts,group_key
TAM_F_UMANG_00015,Tamil,0,TAM_F
TAM_F_ALEXA_00443,Tamil,0,TAM_F
TAM_F_ALEXA_00258,Tamil,1,TAM_F
TAM_F_ALEXA_00659,Tamil,0,TAM_F
TAM_F_ALEXA_00206,Tamil,0,TAM_F
TAM_F_ALEXA_00241,Tamil,1,TAM_F
TAM_F_ALEXA_00499,Tamil,0,TAM_F
TAM_F_ALEXA_00089,Tamil,1,TAM_F
TAM_F_ALEXA_00085,Tamil,0,TAM_F
TAM_F_ALEXA_00243,Tamil,1,TAM_F
TAM_F_ALEXA_00309,Tamil,1,TAM_F
TAM_F_ALEXA_00411,Tamil,0,TAM_F
TAM_F_ALEXA_00169,Tamil,0,TAM_F
TAM_F_ALEXA_00033,Tamil,1,TAM_F
TAM_F_ALEXA_00157,Tamil,1,TAM_F
TAM_F_ALEXA_00673,Tamil,1,TAM_F
TAM_F_ALEXA_00430,Tamil,1,TAM_F
TAM_F_ALEXA_00446,Tamil,0,TAM_F
TAM_F_ALEXA_00520,Tamil,1,TAM_F
TAM_F_UMANG_00095,Tamil,1,TAM_F
TAM_F_ALEXA_00591,Tamil,1,TAM_F
TAM_F_ALEXA_00059,Tamil,1,TAM_F
TAM_F_ALEXA_00218,Tamil,0,TAM_F
TAM_F_ALEXA_00341,Tamil,1,TAM_F
TAM_F_ALEXA_00533,Tamil,1,TAM_F
TAM_F_ALEXA_00331,Tamil,0,TAM_F
TAM_F_ALEXA_00220,Tamil,1,TAM_F
TAM_F_ALEXA_00334,Tamil,0,TAM_F
TAM_F_ALEXA_00066,Tamil,0,TAM_F
TAM_F_ALEXA_00622,Tamil,1,TAM_F
TAM_F_ALEXA_00667,Tamil,0,TAM_F
TAM_F_UMANG_00067,Tamil,0,TAM_F
TAM_F_ALEXA_00610,Tamil,1,TAM_F
TAM_F_ALEXA_00226,Tamil,1,TAM_F
TAM_F_ALEXA_00257,Tamil,1,TAM_F
TAM_F_ALEXA_00096,Tamil,0,TAM_F
TAM_F_ALEXA_00613,Tamil,0,TAM_F
TAM_F_ALEXA_00416,Tamil,1,TAM_F
TAM_F_ALEXA_00075,Tamil,0,TAM_F
TAM_F_UMANG_00068,Tamil,0,TAM_F
TAM_F_ALEXA_00138,Tamil,1,TAM_F
TAM_F_ALEXA_00048,Tamil,0,TAM_F
TAM_F_ALEXA_00077,Tamil,1,TAM_F
TAM_F_ALEXA_00621,Tamil,0,TAM_F
TAM_F_ALEXA_00214,Tamil,0,TAM_F
TAM_F_ALEXA_00277,Tamil,0,TAM_F
TAM_F_ALEXA_00489,Tamil,0,TAM_F
TAM_F_ALEXA_00143,Tamil,1,TAM_F
TAM_F_ALEXA_00643,Tamil,1,TAM_F
TAM_F_ALEXA_00032,Tamil,1,TAM_F
TAM_F_ALEXA_00358,Tamil,0,TAM_F
TAM_F_ALEXA_00523,Tamil,0,TAM_F
TAM_F_ALEXA_00674,Tamil,1,TAM_F
TAM_F_ALEXA_00144,Tamil,1,TAM_F
TAM_F_ALEXA_00570,Tamil,1,TAM_F
TAM_F_ALEXA_00010,Tamil,0,TAM_F
TAM_F_ALEXA_00345,Tamil,0,TAM_F
TAM_F_ALEXA_00079,Tamil,0,TAM_F
TAM_F_ALEXA_00597,Tamil,0,TAM_F
TAM_F_UMANG_00055,Tamil,0,TAM_F
TAM_F_CONV_02870,Tamil,0,TAM_F
TAM_F_CONV_02730,Tamil,1,TAM_F
TAM_F_CONV_01087,Tamil,0,TAM_F
TAM_F_CONV_00569,Tamil,0,TAM_F
TAM_F_CONV_02700,Tamil,0,TAM_F
TAM_F_CONV_00982,Tamil,1,TAM_F
TAM_F_CONV_00124,Tamil,0,TAM_F
TAM_F_CONV_01803,Tamil,1,TAM_F
TAM_F_CONV_00097,Tamil,1,TAM_F
TAM_F_CONV_01435,Tamil,1,TAM_F
TAM_F_CONV_00889,Tamil,1,TAM_F
TAM_F_CONV_01188,Tamil,1,TAM_F
TAM_F_CONV_02278,Tamil,0,TAM_F
TAM_F_CONV_00744,Tamil,1,TAM_F
TAM_F_CONV_02951,Tamil,0,TAM_F
TAM_F_CONV_00473,Tamil,0,TAM_F
TAM_F_CONV_00951,Tamil,0,TAM_F
TAM_F_CONV_01308,Tamil,1,TAM_F
TAM_F_CONV_00843,Tamil,0,TAM_F
TAM_F_CONV_02275,Tamil,1,TAM_F
TAM_F_CONV_01706,Tamil,1,TAM_F
TAM_F_CONV_00779,Tamil,1,TAM_F
TAM_F_CONV_01426,Tamil,0,TAM_F
TAM_F_CONV_00886,Tamil,1,TAM_F
TAM_F_CONV_01237,Tamil,0,TAM_F
TAM_F_CONV_01962,Tamil,0,TAM_F
TAM_F_CONV_01932,Tamil,1,TAM_F
TAM_F_CONV_00610,Tamil,0,TAM_F
TAM_F_CONV_00707,Tamil,1,TAM_F
TAM_F_CONV_02031,Tamil,0,TAM_F
TAM_F_CONV_01044,Tamil,1,TAM_F
TAM_F_CONV_00352,Tamil,1,TAM_F
TAM_F_CONV_01418,Tamil,1,TAM_F
TAM_F_CONV_02117,Tamil,0,TAM_F
TAM_F_CONV_01602,Tamil,0,TAM_F
TAM_F_CONV_01765,Tamil,0,TAM_F
TAM_F_CONV_01686,Tamil,1,TAM_F
TAM_F_CONV_00194,Tamil,0,TAM_F
TAM_F_CONV_00556,Tamil,1,TAM_F
TAM_F_CONV_00499,Tamil,1,TAM_F
TAM_F_CONV_02196,Tamil,0,TAM_F
TAM_F_CONV_01481,Tamil,0,TAM_F
TAM_F_CONV_01668,Tamil,1,TAM_F
TAM_F_CONV_01608,Tamil,0,TAM_F
TAM_F_CONV_02593,Tamil,1,TAM_F
TAM_F_CONV_00521,Tamil,1,TAM_F
TAM_F_CONV_00698,Tamil,0,TAM_F
TAM_F_CONV_00570,Tamil,1,TAM_F
TAM_F_CONV_00691,Tamil,1,TAM_F
TAM_F_CONV_00644,Tamil,1,TAM_F
TAM_F_CONV_02073,Tamil,0,TAM_F
TAM_F_CONV_01816,Tamil,1,TAM_F
TAM_F_CONV_00175,Tamil,1,TAM_F
TAM_F_CONV_01373,Tamil,1,TAM_F
TAM_F_CONV_02027,Tamil,0,TAM_F
TAM_F_CONV_00386,Tamil,0,TAM_F
TAM_F_CONV_02332,Tamil,0,TAM_F
TAM_F_CONV_01134,Tamil,0,TAM_F
TAM_F_CONV_02613,Tamil,1,TAM_F
TAM_F_CONV_00858,Tamil,1,TAM_F
TAM_F_CONV_00623,Tamil,1,TAM_F
TAM_F_CONV_02411,Tamil,1,TAM_F
TAM_F_CONV_02725,Tamil,0,TAM_F
TAM_F_CONV_02093,Tamil,1,TAM_F
TAM_F_CONV_02282,Tamil,1,TAM_F
TAM_F_CONV_02375,Tamil,0,TAM_F
TAM_F_CONV_02961,Tamil,1,TAM_F
TAM_F_CONV_02090,Tamil,1,TAM_F
TAM_F_CONV_00121,Tamil,0,TAM_F
TAM_F_CONV_02817,Tamil,0,TAM_F
TAM_F_CONV_02461,Tamil,0,TAM_F
TAM_F_CONV_02755,Tamil,0,TAM_F
TAM_F_CONV_02385,Tamil,1,TAM_F
TAM_F_CONV_00695,Tamil,1,TAM_F
TAM_F_CONV_02288,Tamil,1,TAM_F
TAM_F_CONV_02191,Tamil,1,TAM_F
TAM_F_CONV_00407,Tamil,1,TAM_F
TAM_F_CONV_01206,Tamil,0,TAM_F
TAM_F_CONV_01364,Tamil,0,TAM_F
TAM_F_CONV_00229,Tamil,1,TAM_F
TAM_F_CONV_01027,Tamil,0,TAM_F
TAM_F_CONV_01380,Tamil,0,TAM_F
TAM_F_CONV_02771,Tamil,1,TAM_F
TAM_F_CONV_02241,Tamil,0,TAM_F
TAM_F_CONV_00583,Tamil,0,TAM_F
TAM_F_CONV_02824,Tamil,0,TAM_F
TAM_F_CONV_01747,Tamil,1,TAM_F
TAM_F_CONV_02850,Tamil,1,TAM_F
TAM_F_CONV_02562,Tamil,0,TAM_F
TAM_F_CONV_01824,Tamil,1,TAM_F
TAM_F_CONV_00399,Tamil,0,TAM_F
TAM_F_CONV_01345,Tamil,0,TAM_F
TAM_F_CONV_02576,Tamil,0,TAM_F
TAM_F_CONV_01972,Tamil,0,TAM_F
TAM_F_CONV_00330,Tamil,1,TAM_F
TAM_F_CONV_01648,Tamil,0,TAM_F
TAM_F_CONV_00935,Tamil,0,TAM_F
TAM_F_CONV_00877,Tamil,0,TAM_F
TAM_F_CONV_01154,Tamil,1,TAM_F
TAM_F_CONV_02896,Tamil,0,TAM_F
TAM_F_CONV_00565,Tamil,1,TAM_F
TAM_F_CONV_02648,Tamil,1,TAM_F
TAM_F_CONV_02815,Tamil,1,TAM_F
TAM_F_CONV_00624,Tamil,0,TAM_F
TAM_F_CONV_02672,Tamil,1,TAM_F
TAM_F_CONV_01446,Tamil,0,TAM_F
TAM_F_CONV_00111,Tamil,0,TAM_F
TAM_F_CONV_02303,Tamil,1,TAM_F
TAM_F_CONV_00413,Tamil,1,TAM_F
TAM_F_CONV_01331,Tamil,0,TAM_F
TAM_F_CONV_00418,Tamil,1,TAM_F
TAM_F_CONV_01736,Tamil,1,TAM_F
TAM_F_CONV_00049,Tamil,1,TAM_F
TAM_F_CONV_01272,Tamil,1,TAM_F
TAM_F_CONV_01916,Tamil,1,TAM_F
TAM_F_CONV_00487,Tamil,0,TAM_F
TAM_F_CONV_02692,Tamil,1,TAM_F
TAM_F_CONV_02604,Tamil,0,TAM_F
TAM_F_CONV_03094,Tamil,0,TAM_F
TAM_F_CONV_00685,Tamil,1,TAM_F
TAM_F_CONV_02542,Tamil,1,TAM_F
TAM_F_CONV_01382,Tamil,0,TAM_F
TAM_F_CONV_00444,Tamil,1,TAM_F
TAM_F_CONV_01784,Tamil,0,TAM_F
TAM_F_CONV_00599,Tamil,1,TAM_F
TAM_F_CONV_01369,Tamil,1,TAM_F
TAM_F_CONV_02254,Tamil,0,TAM_F
TAM_F_CONV_02121,Tamil,1,TAM_F
TAM_F_CONV_01975,Tamil,0,TAM_F
TAM_F_CONV_00822,Tamil,0,TAM_F
TAM_F_CONV_00210,Tamil,1,TAM_F
TAM_F_CONV_02119,Tamil,0,TAM_F
TAM_F_CONV_00963,Tamil,1,TAM_F
TAM_F_CONV_00778,Tamil,0,TAM_F
TAM_F_CONV_01286,Tamil,1,TAM_F
TAM_F_CONV_00242,Tamil,0,TAM_F
TAM_F_CONV_02972,Tamil,1,TAM_F
TAM_F_CONV_00389,Tamil,0,TAM_F
TAM_F_CONV_01204,Tamil,0,TAM_F
TAM_F_CONV_00819,Tamil,0,TAM_F
TAM_F_CONV_00377,Tamil,1,TAM_F
TAM_F_CONV_01283,Tamil,0,TAM_F
TAM_F_CONV_00190,Tamil,1,TAM_F
TAM_F_CONV_02464,Tamil,1,TAM_F
TAM_F_CONV_02569,Tamil,0,TAM_F
TAM_F_CONV_01043,Tamil,0,TAM_F
TAM_F_CONV_01909,Tamil,0,TAM_F
TAM_F_CONV_03006,Tamil,0,TAM_F
TAM_F_CONV_01476,Tamil,1,TAM_F
TAM_F_CONV_01878,Tamil,0,TAM_F
TAM_F_CONV_02665,Tamil,0,TAM_F
TAM_F_CONV_02499,Tamil,0,TAM_F
TAM_F_CONV_01725,Tamil,0,TAM_F
TAM_F_CONV_02981,Tamil,1,TAM_F
TAM_F_CONV_00692,Tamil,1,TAM_F
TAM_F_CONV_01118,Tamil,0,TAM_F
TAM_F_CONV_00906,Tamil,1,TAM_F
TAM_F_CONV_01768,Tamil,0,TAM_F
TAM_F_CONV_01729,Tamil,1,TAM_F
TAM_F_CONV_01420,Tamil,0,TAM_F
TAM_F_CONV_02458,Tamil,0,TAM_F
TAM_F_CONV_02145,Tamil,0,TAM_F
TAM_F_CONV_01678,Tamil,1,TAM_F
TAM_F_CONV_02544,Tamil,1,TAM_F
TAM_F_CONV_03091,Tamil,0,TAM_F
TAM_F_CONV_02621,Tamil,1,TAM_F
TAM_F_CONV_02847,Tamil,0,TAM_F
TAM_F_DISGUST_00279,Tamil,1,TAM_F
TAM_F_DISGUST_00450,Tamil,1,TAM_F
TAM_F_DISGUST_00196,Tamil,0,TAM_F
TAM_F_DISGUST_00313,Tamil,1,TAM_F
TAM_F_DISGUST_00126,Tamil,0,TAM_F
TAM_F_DISGUST_00273,Tamil,0,TAM_F
TAM_F_DISGUST_00257,Tamil,1,TAM_F
TAM_F_DISGUST_00255,Tamil,1,TAM_F
TAM_F_DISGUST_00518,Tamil,1,TAM_F
TAM_F_DISGUST_00168,Tamil,1,TAM_F
TAM_F_DISGUST_00379,Tamil,1,TAM_F
TAM_F_DISGUST_00462,Tamil,1,TAM_F
TAM_F_DISGUST_00263,Tamil,0,TAM_F
TAM_F_DISGUST_00057,Tamil,0,TAM_F
TAM_F_DISGUST_00003,Tamil,0,TAM_F
TAM_F_DISGUST_00694,Tamil,1,TAM_F
TAM_F_DISGUST_00603,Tamil,1,TAM_F
TAM_F_DISGUST_00220,Tamil,1,TAM_F
TAM_F_DISGUST_00277,Tamil,1,TAM_F
TAM_F_DISGUST_00164,Tamil,0,TAM_F
TAM_F_DISGUST_00465,Tamil,0,TAM_F
TAM_F_DISGUST_00262,Tamil,1,TAM_F
TAM_F_DISGUST_00198,Tamil,1,TAM_F
TAM_F_DISGUST_00159,Tamil,0,TAM_F
TAM_F_DISGUST_00545,Tamil,0,TAM_F
TAM_F_DISGUST_00304,Tamil,0,TAM_F
TAM_F_DISGUST_00637,Tamil,0,TAM_F
TAM_F_DISGUST_00290,Tamil,1,TAM_F
TAM_F_DISGUST_00266,Tamil,0,TAM_F
TAM_F_DISGUST_00174,Tamil,1,TAM_F
TAM_F_DISGUST_00589,Tamil,0,TAM_F
TAM_F_DISGUST_00448,Tamil,0,TAM_F
TAM_F_DISGUST_00625,Tamil,1,TAM_F
TAM_F_DISGUST_00093,Tamil,1,TAM_F
TAM_F_DISGUST_00100,Tamil,1,TAM_F
TAM_F_DISGUST_00063,Tamil,0,TAM_F
TAM_F_DISGUST_00659,Tamil,0,TAM_F
TAM_F_DISGUST_00345,Tamil,0,TAM_F
TAM_F_DISGUST_00314,Tamil,1,TAM_F
TAM_F_DISGUST_00046,Tamil,1,TAM_F
TAM_F_DISGUST_00369,Tamil,0,TAM_F
TAM_F_DISGUST_00507,Tamil,0,TAM_F
TAM_F_DISGUST_00649,Tamil,1,TAM_F
TAM_F_DISGUST_00685,Tamil,1,TAM_F
TAM_F_DISGUST_00179,Tamil,0,TAM_F
TAM_F_DISGUST_00611,Tamil,0,TAM_F
TAM_F_DISGUST_00088,Tamil,1,TAM_F
TAM_F_DISGUST_00089,Tamil,0,TAM_F
TAM_F_DISGUST_00409,Tamil,1,TAM_F
TAM_F_DISGUST_00311,Tamil,1,TAM_F
TAM_F_DISGUST_00013,Tamil,0,TAM_F
TAM_F_DISGUST_00602,Tamil,1,TAM_F
TAM_F_DISGUST_00480,Tamil,1,TAM_F
TAM_F_DISGUST_00428,Tamil,0,TAM_F
TAM_F_DISGUST_00149,Tamil,0,TAM_F
TAM_F_DISGUST_00682,Tamil,1,TAM_F
TAM_F_DISGUST_00035,Tamil,0,TAM_F
TAM_F_DISGUST_00648,Tamil,1,TAM_F
TAM_F_DISGUST_00335,Tamil,1,TAM_F
TAM_F_DISGUST_00135,Tamil,0,TAM_F
TAM_F_DISGUST_00566,Tamil,1,TAM_F
TAM_F_DISGUST_00571,Tamil,0,TAM_F
TAM_F_DISGUST_00667,Tamil,1,TAM_F
TAM_F_DISGUST_00615,Tamil,1,TAM_F
TAM_F_DISGUST_00064,Tamil,0,TAM_F
TAM_F_DISGUST_00697,Tamil,1,TAM_F
TAM_F_DISGUST_00104,Tamil,0,TAM_F
TAM_F_DISGUST_00492,Tamil,0,TAM_F
TAM_F_DISGUST_00495,Tamil,1,TAM_F
TAM_F_DISGUST_00028,Tamil,1,TAM_F
TAM_F_DISGUST_00582,Tamil,0,TAM_F
TAM_F_DISGUST_00623,Tamil,0,TAM_F
TAM_F_DISGUST_00278,Tamil,0,TAM_F
TAM_F_DISGUST_00241,Tamil,1,TAM_F
TAM_F_DISGUST_00524,Tamil,0,TAM_F
TAM_F_DISGUST_00078,Tamil,0,TAM_F
TAM_F_DISGUST_00395,Tamil,0,TAM_F
TAM_F_DISGUST_00199,Tamil,0,TAM_F
TAM_F_DISGUST_00096,Tamil,0,TAM_F
TAM_F_DISGUST_00068,Tamil,1,TAM_F
TAM_F_DISGUST_00542,Tamil,1,TAM_F
TAM_F_DISGUST_00370,Tamil,1,TAM_F
TAM_F_DISGUST_00228,Tamil,1,TAM_F
TAM_F_DISGUST_00665,Tamil,1,TAM_F
TAM_F_DISGUST_00229,Tamil,0,TAM_F
TAM_F_DISGUST_00594,Tamil,0,TAM_F
TAM_F_DISGUST_00115,Tamil,1,TAM_F
TAM_F_DISGUST_00333,Tamil,1,TAM_F
TAM_F_DISGUST_00034,Tamil,0,TAM_F
TAM_F_DISGUST_00377,Tamil,1,TAM_F
TAM_F_DISGUST_00496,Tamil,1,TAM_F
TAM_F_DISGUST_00239,Tamil,0,TAM_F
TAM_F_DISGUST_00548,Tamil,1,TAM_F
TAM_F_DISGUST_00153,Tamil,1,TAM_F
TAM_F_DISGUST_00323,Tamil,0,TAM_F
TAM_F_DISGUST_00513,Tamil,1,TAM_F
TAM_F_DISGUST_00185,Tamil,1,TAM_F
TAM_F_DISGUST_00236,Tamil,0,TAM_F
TAM_F_DISGUST_00609,Tamil,1,TAM_F
TAM_F_DISGUST_00095,Tamil,0,TAM_F
TAM_F_DISGUST_00125,Tamil,0,TAM_F
TAM_F_DISGUST_00624,Tamil,0,TAM_F
TAM_F_DISGUST_00597,Tamil,0,TAM_F
TAM_F_DISGUST_00243,Tamil,1,TAM_F
TAM_F_DISGUST_00072,Tamil,0,TAM_F
TAM_F_DISGUST_00388,Tamil,0,TAM_F
TAM_F_DISGUST_00084,Tamil,0,TAM_F
TAM_F_DISGUST_00486,Tamil,0,TAM_F
TAM_F_DISGUST_00371,Tamil,1,TAM_F
TAM_F_DISGUST_00381,Tamil,0,TAM_F
TAM_F_DISGUST_00653,Tamil,1,TAM_F
TAM_F_DISGUST_00206,Tamil,0,TAM_F
TAM_F_DISGUST_00291,Tamil,0,TAM_F
TAM_F_DISGUST_00259,Tamil,1,TAM_F
TAM_F_DISGUST_00382,Tamil,0,TAM_F
TAM_F_DISGUST_00309,Tamil,1,TAM_F
TAM_F_DISGUST_00238,Tamil,1,TAM_F
TAM_F_DISGUST_00447,Tamil,0,TAM_F
TAM_F_DISGUST_00216,Tamil,1,TAM_F
TAM_F_DISGUST_00367,Tamil,1,TAM_F
TAM_F_DISGUST_00007,Tamil,0,TAM_F
TAM_F_DISGUST_00120,Tamil,1,TAM_F
TAM_F_DISGUST_00130,Tamil,0,TAM_F
TAM_F_DISGUST_00396,Tamil,0,TAM_F
TAM_F_DISGUST_00150,Tamil,0,TAM_F
TAM_F_DISGUST_00235,Tamil,0,TAM_F
TAM_F_DISGUST_00347,Tamil,1,TAM_F
TAM_F_DISGUST_00564,Tamil,1,TAM_F
TAM_F_DISGUST_00563,Tamil,0,TAM_F
TAM_F_DISGUST_00434,Tamil,1,TAM_F
TAM_F_DISGUST_00476,Tamil,1,TAM_F
TAM_F_DISGUST_00336,Tamil,0,TAM_F
TAM_F_DISGUST_00460,Tamil,1,TAM_F
TAM_F_DISGUST_00482,Tamil,1,TAM_F
TAM_F_DISGUST_00320,Tamil,1,TAM_F
TAM_F_DISGUST_00287,Tamil,0,TAM_F
TAM_F_DISGUST_00306,Tamil,1,TAM_F
TAM_F_DISGUST_00523,Tamil,0,TAM_F
TAM_F_DISGUST_00049,Tamil,0,TAM_F
TAM_F_DISGUST_00086,Tamil,1,TAM_F
TAM_F_DISGUST_00607,Tamil,1,TAM_F
TAM_F_DISGUST_00076,Tamil,0,TAM_F
TAM_F_DISGUST_00012,Tamil,0,TAM_F
TAM_F_DISGUST_00499,Tamil,1,TAM_F
TAM_F_DISGUST_00186,Tamil,1,TAM_F
TAM_F_DISGUST_00237,Tamil,0,TAM_F
TAM_F_DISGUST_00360,Tamil,0,TAM_F
TAM_F_DISGUST_00098,Tamil,1,TAM_F
TAM_F_DISGUST_00322,Tamil,0,TAM_F
TAM_F_DISGUST_00444,Tamil,0,TAM_F
